file_path,has_time_axis,has_signal,signal_varies_with_time,valid_relaxation
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_021529_phi_physical_identification\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_021529_phi_physical_identification\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_021529_phi_physical_identification\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_021547_phi_physical_identification\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_021547_phi_physical_identification\tables\phi_candidate_kernel_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_021547_phi_physical_identification\tables\phi_identification_meta.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_021547_phi_physical_identification\tables\phi_reconstruction_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_021547_phi_physical_identification\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_021547_phi_physical_identification\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_021547_phi_physical_identification\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_022634_phi_physical_identification_v2\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_022634_phi_physical_identification_v2\tables\phi_candidate_kernel_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_022634_phi_physical_identification_v2\tables\phi_identification_meta.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_022634_phi_physical_identification_v2\tables\phi_reconstruction_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_022634_phi_physical_identification_v2\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_022634_phi_physical_identification_v2\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_022634_phi_physical_identification_v2\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_022837_phi_asymmetry_link\tables\asymmetry_vs_kappa.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_022837_phi_asymmetry_link\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_022837_phi_asymmetry_link\tables\phi_asymmetry_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_022837_phi_asymmetry_link\tables\phi_asymmetry_meta.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_022837_phi_asymmetry_link\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_022837_phi_asymmetry_link\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_022837_phi_asymmetry_link\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_023905_pt_width_spread_observable\tables\spread_observable_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_023905_pt_width_spread_observable\tables\spread_observable_robustness_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_023905_pt_width_spread_observable\tables\spread_sensitivity_localization_22K.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_024223_asymmetric_spread_analysis\tables\asymmetric_spread_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_024620_asymmetric_spread_analysis\tables\asymmetric_spread_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_024620_asymmetric_spread_analysis\tables\asymmetric_spread_robustness_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_024703_phi_temperature_derivative_test\tables\Scdf_over_Speak_monotonicity.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_024703_phi_temperature_derivative_test\tables\mode_comparison_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_024703_phi_temperature_derivative_test\tables\phi_vs_derivative_correlation.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_024703_phi_temperature_derivative_test\tables\temperature_stability_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_025006_asymmetric_spread_analysis\tables\asymmetric_spread_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_025006_asymmetric_spread_analysis\tables\asymmetric_spread_robustness_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_025119_phi_temperature_derivative_test_verify\tables\Scdf_over_Speak_monotonicity.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_025119_phi_temperature_derivative_test_verify\tables\mode_comparison_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_025119_phi_temperature_derivative_test_verify\tables\phi_vs_derivative_correlation.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_025119_phi_temperature_derivative_test_verify\tables\temperature_stability_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_025841_asymmetric_spread_analysis\tables\asymmetric_spread_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_025841_asymmetric_spread_analysis\tables\asymmetric_spread_robustness_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_025841_phi_even_deformation_test\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_025841_phi_even_deformation_test\tables\phi_evenness_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_025841_phi_even_deformation_test\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_025841_phi_even_deformation_test\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_025841_phi_even_deformation_test\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_030329_phi_even_deformation_test\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_030329_phi_even_deformation_test\tables\phi_even_amplitude_links.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_030329_phi_even_deformation_test\tables\phi_even_kernel_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_030329_phi_even_deformation_test\tables\phi_even_projected_residual_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_030329_phi_even_deformation_test\tables\phi_even_reconstruction_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_030329_phi_even_deformation_test\tables\phi_evenness_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_030329_phi_even_deformation_test\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_030329_phi_even_deformation_test\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_030329_phi_even_deformation_test\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_033200_collapse_failure_mode_test\tables\collapse_failure_mode_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_033200_collapse_failure_mode_test\tables\collapse_projection_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_033213_phi_pt_independence_test\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_033213_phi_pt_independence_test\tables\phi_projection_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_033213_phi_pt_independence_test\tables\phi_reconstruction_from_pt_space.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_033213_phi_pt_independence_test\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_033213_phi_pt_independence_test\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_033213_phi_pt_independence_test\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_034055_phi_pt_independence_test\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_034055_phi_pt_independence_test\tables\phi_projection_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_034055_phi_pt_independence_test\tables\phi_pt_correlation_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_034055_phi_pt_independence_test\tables\phi_reconstruction_from_pt_space.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_034055_phi_pt_independence_test\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_034055_phi_pt_independence_test\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_034055_phi_pt_independence_test\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_041024_pt_deformation_mode_test\tables\pt_deformation_best_basis.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_041024_pt_deformation_mode_test\tables\pt_deformation_mode_correlation.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_041024_pt_deformation_mode_test\tables\pt_deformation_reconstruction_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_041026_kappa_phi_temperature_structure_test\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_041026_kappa_phi_temperature_structure_test\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_041026_kappa_phi_temperature_structure_test\tables\rank1_vs_rank2_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_041026_kappa_phi_temperature_structure_test\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_041026_kappa_phi_temperature_structure_test\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_041026_kappa_phi_temperature_structure_test\tables\residual_mode_stability.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_041026_kappa_phi_temperature_structure_test\tables\residual_rank_structure_vs_T.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_041314_phi_physical_structure_test\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_041314_phi_physical_structure_test\tables\phi_kernel_reconstruction_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_041314_phi_physical_structure_test\tables\phi_physical_kernel_correlations.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_041314_phi_physical_structure_test\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_041314_phi_physical_structure_test\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_041314_phi_physical_structure_test\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_042423_kappa_phi_temperature_structure_test\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_042423_kappa_phi_temperature_structure_test\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_042423_kappa_phi_temperature_structure_test\tables\rank1_vs_rank2_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_042423_kappa_phi_temperature_structure_test\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_042423_kappa_phi_temperature_structure_test\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_042423_kappa_phi_temperature_structure_test\tables\residual_mode_stability.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_042423_kappa_phi_temperature_structure_test\tables\residual_rank_structure_vs_T.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_043610_kappa_phi_temperature_structure_test\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_043610_kappa_phi_temperature_structure_test\tables\mode2_correlation_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_043610_kappa_phi_temperature_structure_test\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_043610_kappa_phi_temperature_structure_test\tables\rank1_vs_rank2_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_043610_kappa_phi_temperature_structure_test\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_043610_kappa_phi_temperature_structure_test\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_043610_kappa_phi_temperature_structure_test\tables\residual_mode_stability.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_043610_kappa_phi_temperature_structure_test\tables\residual_rank_spectrum.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_043610_kappa_phi_temperature_structure_test\tables\residual_rank_structure_vs_T.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_043700_collapse_failure_mode_test\tables\collapse_failure_mode_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_043700_collapse_failure_mode_test\tables\collapse_projection_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_160623_phi_pt_restricted_deformation_final_clea\tables\phi_local_tangent_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_160623_phi_pt_restricted_deformation_final_clea\tables\phi_pt_restricted_reconstruction_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_160915_phi_pt_restricted_deformation_stable\tables\phi_local_tangent_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_160915_phi_pt_restricted_deformation_stable\tables\phi_pt_restricted_reconstruction_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_195941_phi_elastic_mode_test\tables\phi_mode_stability_windows.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_195941_phi_elastic_mode_test\tables\phi_spectral_low_mode_energy.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_200200_phi_elastic_mode_test\tables\phi_mode_stability_windows.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_200200_phi_elastic_mode_test\tables\phi_spectral_low_mode_energy.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_203400_tail_ablation_test\tables\tail_ablation_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_204359_agent18a_closure_support\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_204359_agent18a_closure_support\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_204359_agent18a_closure_support\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_204359_agent18a_closure_support\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_210453_phi2_shape_physics\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_210453_phi2_shape_physics\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_210453_phi2_shape_physics\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_210453_phi2_shape_physics\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_211023_phi2_shape_physics\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_211023_phi2_shape_physics\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_211023_phi2_shape_physics\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_211023_phi2_shape_physics\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_211300_phi2_shape_physics\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_211300_phi2_shape_physics\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_211300_phi2_shape_physics\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_211300_phi2_shape_physics\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_211445_phi2_shape_physics\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_211445_phi2_shape_physics\tables\phi_shape.csv,NO,NO,NO,NO
