"file_path","classification","reason"
"./Switching/analysis/experimental/run_switching_raw_baseline_correction_and_comparison.m","EXPERIMENTAL","Path indicates test/diagnostic/temporary/report/documentation context"
"./Switching/analysis/find_relaxation_time_series.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Switching/analysis/formatNum.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching/analysis/getVarByCandidates.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching/analysis/inspect_relaxation_data_structure.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Switching/analysis/leaveOneOutPredict.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching/analysis/locate_relaxation_raw_runs.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Switching/analysis/pearsonCorrelation.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching/analysis/phi1_phi2_driver_helpers.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching/analysis/phi2_deformation_helpers.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching/analysis/phi2_shape_helpers.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching/analysis/relImprovement.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching/analysis/run_aging_collapse_kappa1_kappa2.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_aging_kappa_comparison.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_aging_nonlinear_law_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_alpha_observable_search.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_alpha_physical_validity_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_asymmetric_spread_analysis.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_build_relaxation_dataset.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_build_relaxation_dataset_from_pipeline.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_collapse_failure_mode_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_extract_tau_from_relaxation.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_kappa2_kww_shape_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_kappa2_opening_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_kappa2_operational_signature_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_kappa2_physical_necessity.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_minimal_canonical.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_parameter_robustness_switching_canonical.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_phi_asymmetry_link.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_phi_even_deformation_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_phi_physical_identification.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_phi_physical_structure_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_phi_pt_independence_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_phi_pt_restricted_deformation.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_phi_pt_restricted_deformation_5_1.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_phi_pt_restricted_deformation_stable.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_phi_temperature_derivative_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_phi1_observable_phi2_driver_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_phi1_phi2_observable_closure_fixed.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_phi1_phi2_observable_closure_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_phi2_deformation_structure_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_phi2_extended_deformation_basis_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_phi2_kappa2_canonical_residual_mode.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_phi2_second_order_deformation_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_phi2_shape_physics_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_prediction_falsification_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_pt_deformation_mode_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_pt_energy_extraction_robustness_audit.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_PT_kappa_relaxation_mapping.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_PT_to_relaxation_mapping.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_pt_width_spread_observable_analysis.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_relaxation_deep_search.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_relaxation_extraction_from_known_runs.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_relaxation_outlier_audit.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_relaxation_outlier_audit_no_toolbox.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_residual_decomposition_22k_failure_audit.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_residual_rank2_audit.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_residual_sector_robustness.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_residual_temperature_structure_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_switching_canonical.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_switching_peak_jump_audit.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_tail_ablation_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_trajectory_geometry_aging_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_validate_relaxation_dataset.m","UNKNOWN","Runnable script not explicitly declared canonical in repository registry/docs"
"./Switching/analysis/run_width_decomposition_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_width_interaction_closure_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/run_width_interaction_closure_test_v2.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/sanitizeMD.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching/analysis/spearmanCorrelation.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching/analysis/switching_a1_vs_curvature_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/switching_alignment_audit.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/switching_dynamic_shape_geometry_match_analysis.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching/analysis/switching_dynamic_shape_mode_analysis.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching/analysis/switching_effective_observables.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching/analysis/switching_energy_mapping_analysis.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching/analysis/switching_energy_scale_collapse_filtered.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Switching/analysis/switching_full_scaling_collapse.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Switching/analysis/switching_full_scaling_collapse_figure_repair.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Switching/analysis/switching_geometry_diagnostics.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/switching_mechanism_followup.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Switching/analysis/switching_mechanism_survey.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Switching/analysis/switching_mode23_analysis.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Switching/analysis/switching_observable_basis_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/switching_observable_stability_survey.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Switching/analysis/switching_residual_collapse_verification_analysis.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
"./Switching/analysis/switching_residual_decomposition_analysis.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching/analysis/switching_ridge_curvature_analysis.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching/analysis/switching_ridge_susceptibility_analysis.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Switching/analysis/switching_ridge_susceptibility_test.m","EXPERIMENTAL","Filename indicates validation/debug/audit/experimental intent"
