"a","b","c","pearson_A","spearman_A","deltaT_peak","loo_min_pearson","loo_min_spearman","source","score_basic"
"0.6","0.65","0.9","0.978356628042125","0.986813186813187","0","0.975018355411919","0.983516483516483","computed_refine_extension","0.983895274879636"
"0.95","0.9","1.15","0.97818738461902","0.986813186813187","0","0.975153338206174","0.983516483516483","computed_refine_extension","0.983871498411556"
"0.6","0.65","1","0.978214091854941","0.986813186813187","0","0.974914802266731","0.983516483516483","computed_refine_extension","0.983831803394444"
"0.7","0.65","1.3","0.978206758940678","0.986813186813187","0","0.974872569286628","0.983516483516483","computed_refine_extension","0.983821156924145"
"0.65","0.65","1.2","0.978165191769302","0.986813186813187","0","0.974872897071414","0.983516483516483","computed_refine_extension","0.983808752329689"
"0.85","0.55","0.6","0.978055422092292","0.986813186813187","0","0.974989327879744","0.983516483516483","computed_refine_extension","0.983799107588252"
"0.6","0.65","0.85","0.97813092498232","0.986813186813187","0","0.9747128900159","0.983516483516483","computed_refine_extension","0.983766470882491"
"1.25","0.8","0.85","0.980800932179958","0.982417582417582","0","0.978095775367729","0.978021978021978","computed_refine_extension","0.983705588573687"
"1.35","0.7","0.9","0.977743516060723","0.986813186813187","0","0.974923727013874","0.983516483516483","computed_refine_extension","0.983692415605607"
"0.6","0.65","1.05","0.977886083909453","0.986813186813187","0","0.97456121835947","0.983516483516483","computed_refine_extension","0.983662684229345"
"1.35","0.8","0.85","0.977573789342621","0.986813186813187","0","0.974813590216052","0.983516483516483","computed_refine_extension","0.983619470230612"
"0.65","0.55","1.4","0.977851169068198","0.986813186813187","0","0.974289407489345","0.983516483516483","computed_refine_extension","0.983597847602944"
"0.85","0.6","0.6","0.977792906754655","0.986813186813187","0","0.974360113485555","0.983516483516483","computed_refine_extension","0.983594510108123"
"0.6","0.5","1.4","0.977860268811051","0.986813186813187","0","0.974254759722133","0.983516483516483","computed_refine_extension","0.983593647972357"
"0.85","0.85","1","0.977693758104608","0.986813186813187","0","0.974488333673564","0.983516483516483","computed_refine_extension","0.983590409550711"
"0.7","0.6","1.4","0.977769709963906","0.986813186813187","0","0.974247737726319","0.983516483516483","computed_refine_extension","0.983565075919051"
"0.85","0.85","1.05","0.977623649784199","0.986813186813187","0","0.974453566256916","0.983516483516483","computed_refine_extension","0.983562423571258"
"0.65","0.65","0.7","0.977916810229429","0.986813186813187","0","0.974006833487472","0.983516483516483","computed_refine_extension","0.983561025150939"
"1.3","0.7","0.85","0.977425230626321","0.986813186813187","0","0.974667474311457","0.983516483516483","computed_refine_extension","0.983545679434803"
"1.35","0.85","0.9","0.9804793437128","0.982417582417582","0","0.97774955619644","0.978021978021978","computed_refine_extension","0.983539868199282"
"0.85","0.85","0.95","0.977556751419394","0.986813186813187","0","0.974278592707156","0.983516483516483","computed_refine_extension","0.983507359351865"
"0.75","0.65","1.4","0.977619091912566","0.986813186813187","0","0.974132764801276","0.983516483516483","computed_refine_extension","0.983496895918641"
"0.6","0.65","0.8","0.977673180068709","0.986813186813187","0","0.973925830263628","0.983516483516483","computed_refine_extension","0.983471735457954"
"0.6","0.6","1.25","0.97754775502888","0.986813186813187","0","0.974098851781803","0.983516483516483","computed_refine_extension","0.98346871224964"
"0.6","0.6","0.65","0.977744759156413","0.986813186813187","0","0.973675957429374","0.983516483516483","computed_refine_extension","0.983443234617414"
"0.85","0.85","1.1","0.97736751951225","0.986813186813187","0","0.974198647476223","0.983516483516483","computed_refine_extension","0.983434600733535"
"0.6","0.65","1.1","0.977408437632187","0.986813186813187","0","0.974031225929294","0.983516483516483","computed_refine_extension","0.98341339186013"
"0.6","0.55","1.35","0.977422444876004","0.986813186813187","0","0.973841583404801","0.983516483516483","computed_refine_extension","0.983379665528377"
"0.65","0.65","1.25","0.977298386898532","0.986813186813187","0","0.973881930465078","0.983516483516483","computed_refine_extension","0.98335051754719"
"0.65","0.6","1.35","0.97730696485231","0.986813186813187","0","0.973768988460414","0.983516483516483","computed_refine_extension","0.983330502532391"
"0.85","0.85","0.9","0.977187566206516","0.986813186813187","0","0.973795381291812","0.983516483516483","computed_refine_extension","0.983299961504933"
"1.4","0.75","0.9","0.976914041454293","0.986813186813187","0","0.973976792594795","0.983516483516483","computed_refine_extension","0.983254186339862"
"0.7","0.65","1.35","0.977121852650974","0.986813186813187","0","0.97362211175272","0.983516483516483","computed_refine_extension","0.983245593530452"
"0.85","0.85","1.15","0.976943316031939","0.986813186813187","0","0.973744291536115","0.983516483516483","computed_refine_extension","0.98321646850142"
"0.9","0.9","1.05","0.976866953049341","0.986813186813187","0","0.97364997720689","0.983516483516483","computed_refine_extension","0.983174696740796"
"0.9","0.9","1","0.976869721049379","0.986813186813187","0","0.973600714232937","0.983516483516483","computed_refine_extension","0.983165674546017"
"0.8","0.65","0.6","0.977102887034923","0.986813186813187","0","0.97310154064141","0.983516483516483","computed_refine_extension","0.983135789623374"
"0.6","0.65","1.15","0.976794341688706","0.986813186813187","0","0.97333999280956","0.983516483516483","computed_refine_extension","0.983090916453139"
"0.9","0.9","1.1","0.976670179353338","0.986813186813187","0","0.973469298390398","0.983516483516483","computed_refine_extension","0.983079528868697"
"1.3","0.85","0.85","0.979649022098036","0.982417582417582","0","0.97668158969281","0.978021978021978","computed_refine_extension","0.983077178414127"
"0.85","0.65","0.6","0.97687353610454","0.986813186813187","0","0.972984194432348","0.983516483516483","computed_refine_extension","0.983043515102447"
"0.6","0.65","0.75","0.97695031210905","0.986813186813187","0","0.972861433511397","0.983516483516483","computed_refine_extension","0.98304199571961"
"0.9","0.9","0.95","0.976656236268506","0.986813186813187","0","0.973295790969555","0.983516483516483","computed_refine_extension","0.983040644459078"
"1.35","0.75","0.85","0.976457923242265","0.986813186813187","0","0.973561531286307","0.983516483516483","computed_refine_extension","0.983034298614556"
"1.4","0.85","0.85","0.976427423419436","0.986813186813187","0","0.973497286375307","0.983516483516483","computed_refine_extension","0.983012299685508"
"1.4","0.9","0.9","0.979383901747341","0.982417582417582","0","0.976399701223004","0.978021978021978","computed_refine_extension","0.982941264614957"
"0.6","0.6","1.3","0.97654349745756","0.986813186813187","0","0.972942595051877","0.983516483516483","computed_refine_extension","0.982936183632259"
"0.75","0.65","0.6","0.976780477002285","0.986813186813187","0","0.972576871384037","0.983516483516483","computed_refine_extension","0.982934132762108"
"0.85","0.85","0.85","0.976556070859501","0.986813186813187","0","0.972883697437524","0.983516483516483","computed_refine_extension","0.98292817612997"
"0.9","0.6","0.6","0.976425981709687","0.986813186813187","0","0.972907118280816","0.983516483516483","computed_refine_extension","0.982893833553685"
"0.9","0.9","1.15","0.976298338209506","0.986813186813187","0","0.973080561658457","0.983516483516483","computed_refine_extension","0.982890229179158"
"0.65","0.65","1.3","0.976323048890968","0.986813186813187","0","0.972761966702548","0.983516483516483","computed_refine_extension","0.982833923392415"
"0.9","0.9","0.9","0.976200085069822","0.986813186813187","0","0.972700570476502","0.983516483516483","computed_refine_extension","0.982784755000862"
"0.9","0.55","0.6","0.976083222610862","0.986813186813187","0","0.972817383834617","0.983516483516483","computed_refine_extension","0.982773058934798"
"0.65","0.65","0.65","0.976465148624448","0.986813186813187","0","0.972112669111452","0.983516483516483","computed_refine_extension","0.98274669379424"
"0.6","0.55","1.4","0.976198727300264","0.986813186813187","0","0.972422660670272","0.983516483516483","computed_refine_extension","0.982728765708749"
"0.6","0.65","1.2","0.976055204668571","0.986813186813187","0","0.972500625317573","0.983516483516483","computed_refine_extension","0.982701301848701"
"0.65","0.6","1.4","0.976103880300057","0.986813186813187","0","0.972376147359528","0.983516483516483","computed_refine_extension","0.982691008946538"
"0.9","0.65","0.6","0.976073217103261","0.986813186813187","0","0.97219223360924","0.983516483516483","computed_refine_extension","0.982645027237442"
"1.3","0.65","0.85","0.975704947680214","0.986813186813187","0","0.972710856941166","0.983516483516483","computed_refine_extension","0.982638271076913"
"0.7","0.65","1.4","0.97594127753859","0.986813186813187","0","0.972257590144521","0.983516483516483","computed_refine_extension","0.982618516675097"
"0.6","0.6","0.6","0.976049180253238","0.986813186813187","0","0.971533874561339","0.983516483516483","computed_refine_extension","0.982506144372855"
"1.4","0.8","0.85","0.975401409090892","0.986813186813187","0","0.972350376714244","0.983516483516483","computed_refine_extension","0.982475113454732"
"0.6","0.65","0.7","0.975920734756166","0.986813186813187","0","0.97147524301572","0.983516483516483","computed_refine_extension","0.982455884414609"
"1.35","0.9","0.85","0.978425949126163","0.982417582417582","0","0.975192031601852","0.978021978021978","computed_refine_extension","0.982412344904373"
"1.35","0.85","0.85","0.978222171746385","0.982417582417582","0","0.97528033627525","0.978021978021978","computed_refine_extension","0.982368872625119"
"0.6","0.6","1.35","0.975442829291812","0.986813186813187","0","0.971671640304249","0.983516483516483","computed_refine_extension","0.982351792233009"
"1.4","0.7","0.9","0.975189471127644","0.986813186813187","0","0.972013817089624","0.983516483516483","computed_refine_extension","0.982344220140833"
"0.9","0.9","0.85","0.975469551948931","0.986813186813187","0","0.971521212572885","0.983516483516483","computed_refine_extension","0.982329723483872"
"0.65","0.65","1.35","0.975247271101138","0.986813186813187","0","0.97152227381561","0.983516483516483","computed_refine_extension","0.982263251478079"
"0.6","0.65","1.25","0.975201004615464","0.986813186813187","0","0.971524577851605","0.983516483516483","computed_refine_extension","0.982249832339576"
"0.9","0.5","0.6","0.974974186242077","0.986813186813187","0","0.97182296249201","0.983516483516483","computed_refine_extension","0.98224146375564"
"1.35","0.7","0.85","0.974851094644598","0.986813186813187","0","0.971737917065682","0.983516483516483","computed_refine_extension","0.982187527191131"
"0.85","0.9","1.05","0.97477158441924","0.986813186813187","0","0.971335292158372","0.983516483516483","computed_refine_extension","0.982083149142062"
"0.85","0.9","1","0.974791438200107","0.986813186813187","0","0.971305028179288","0.983516483516483","computed_refine_extension","0.982083052480505"
"0.85","0.9","1.1","0.974563769566461","0.986813186813187","0","0.971142246553879","0.983516483516483","computed_refine_extension","0.98198219556533"
"0.85","0.9","0.95","0.974602109867662","0.986813186813187","0","0.970800051382808","0.983516483516483","computed_refine_extension","0.981925258621476"
"0.85","0.9","1.15","0.974186103949808","0.986813186813187","0","0.970746878672822","0.983516483516483","computed_refine_extension","0.981789822304122"
"0.6","0.65","1.3","0.974240557387684","0.986813186813187","0","0.970421967254945","0.983516483516483","computed_refine_extension","0.98174117605191"
"0.6","0.6","1.4","0.974252522084878","0.986813186813187","0","0.970293729310698","0.983516483516483","computed_refine_extension","0.981719117872218"
"0.65","0.65","0.6","0.974563381619239","0.986813186813187","0","0.969737956096785","0.983516483516483","computed_refine_extension","0.981701221089744"
"1.4","0.9","0.85","0.976999030639046","0.982417582417582","0","0.973772112267227","0.978021978021978","computed_refine_extension","0.981700285491313"
"0.6","0.65","0.65","0.974531264087444","0.986813186813187","0","0.969710545675534","0.983516483516483","computed_refine_extension","0.981686103745955"
"1.4","0.75","0.85","0.973898451254745","0.986813186813187","0","0.970648486611791","0.983516483516483","computed_refine_extension","0.981683848083397"
